title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
LFB financial and performance reporting 2019/20,e7xqq,"As part of budget guidance, the Mayor asks that the LFB (London Fire Commissioner) publish financial and performance monitoring. The aim is that this...","As part of budget guidance, the Mayor asks that the LFB (London Fire Commissioner) publish financial and performance monitoring. The aim is that this information is available on our external website within 25 working days after each quarter end. Quarterly financial and performance monitoring for 2017/18 is available here and for 2018/19 is here . From 1 April 2018, the London Fire Commissioner is the fire and rescue authority for London, and the LFC runs the London Fire Brigade.",Public Safety,London Fire Brigade,https://data.london.gov.uk/dataset/e7xqq,UNKNOWN,Quarterly,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"budget, performance, monitoring, LFB, LFC, Mayor",snowflake,Medium,"Topics: crime-and-community-safety, transparency. Last updated: 2020-06-17."
LFB payments over £250 - 2019/20,23nn1,This dataset is for 2019/20 only. See also: Data for 2018/19 Data for 2017/18 Data for 2016/17 and earlier Payments over £250 made by the London Fire...,This dataset is for 2019/20 only. See also: Data for 2018/19 Data for 2017/18 Data for 2016/17 and earlier Payments over £250 made by the London Fire Brigade* as part of the government and Mayor of London's transparency agenda. The Local Government Transparency Code 2015 requires the data to indicate VAT for payments which cannot be recovered; there are no such payments for LFB as all VAT is recoverable. The Transparency Code also requires a 'merchant category' to be added to payment details. LFB has 'Proclass' data and this is added to published data. Please note that most of LFB suppliers and contractors currently have a Proclass classification but a small number of payments may not have a ‘merchant category’. * The London Fire Commissioner is the fire and rescue authority for London and,Public Safety,London Fire Brigade,https://data.london.gov.uk/dataset/23nn1,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Monthly,CSV,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: crime-and-community-safety, transparency. Last updated: 2020-05-12."
Primary fires in schools in London,2r43w,"This data set is for primary fires in schools (nursery, infant/primary and secondary) attended by the London Fire Brigade in 2015, 2016 and 2017 (calendar...","This data set is for primary fires in schools (nursery, infant/primary and secondary) attended by the London Fire Brigade in 2015, 2016 and 2017 (calendar years). The data includes the date/time of the fire incident, fire motive, firefighting action, type of schools, extent of fire spread, name and address, including postcode, borough/ward, whether inner or outer London, main cause of the fire, location where the fire started, first item ignited, and whether active fire safety systems were present. Please see the metadata document which explains the data further and some advice about how it should be used/interpreted.",Public Safety,London Fire Brigade,https://data.london.gov.uk/dataset/2r43w,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,"CSV, DOCUMENT, SPREADSHEET",UNKNOWN,2013-01 to 2018-08,Point Location,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"fire, schools, LFB, London Fire Brigade",snowflake,Medium,"Topics: crime-and-community-safety, transparency. Last updated: 2020-02-12."
LFB financial and performance reporting 2018/19,emq35,"As part of his budget guidance, the Mayor requested that the LFB (London Fire Commissioner) publish financial and performance monitoring, and that this...","As part of his budget guidance, the Mayor requested that the LFB (London Fire Commissioner) publish financial and performance monitoring, and that this information should be available on our external website within 25 working days after each quarter end. The Mayor's budget guidance for 2019/20 for LFB and other functional bodies can be found in the GLA website here . From 1 April 2018, the London Fire Commissioner is the fire and rescue authority for London, and the LFC runs the London Fire Brigade. Quarterly financial and performance monitoring for 2017/18 is available here .",Public Safety,London Fire Brigade,https://data.london.gov.uk/dataset/emq35,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Quarterly,"DOCUMENT, PDF",UNKNOWN,2018-04 to 2018-12,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"budget, performance, monitoring, LFB, LFC, GLA, mayor",snowflake,Medium,"Topics: crime-and-community-safety, transparency. Last updated: 2019-12-05."
London Ward Well-Being Scores,2k843,These ward level well being scores present a combined measure of well-being indicators of the resident population based on 12 different indicators. Where...,"These ward level well being scores present a combined measure of well-being indicators of the resident population based on 12 different indicators. Where possible each indicator score is compared with the England and Wales average, which is zero. Scores over 0 indicate a higher probability that the population on average will experience better well-being according to these measures. Users can adjust the weight of each indicator depending on what they consider to be the more or less important, thus generating bespoke scores. This is done either by entering a number between 0 and 10. The scores throughout the spreadsheet will update automatically. The tool combines data across a range of themes for the last five years of available data (2009-2013). View the results in the online interactive t",Public Safety,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2k843,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,"HTML, SPREADSHEET, ZIP",UNKNOWN,2009-01 to 2013-12,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"newham, hounslow, city-of-london, richmond-upon-thames, harrow, wards, hackney, well-being, havering, hillingdon, redbridge, barking-and-dagenham, brent, merton, regeneration, boroughs, mapping, hammersmith-and-fulham, bromley, sutton, southwark, ealing, happiness, enfield, croydon, barnet, mapped, westminster, kingston-upon-thames, wandsworth, tower-hamlets, islington, lambeth, haringey, ward, greenwich, wellbeing, bexley, kensington-and-chelsea, camden, ptal, neighbourhoods, waltham-forest, lewisham, profiles, borough-economic, clevercities",snowflake,Medium,"Topics: crime-and-community-safety, demographics, education, employment-and-skills, environment, health, sport, transport, young-people. Last updated: 2019-11-05."
LFB payments over £250 - 2018/19,e7xgj,This dataset is for 2018/19 only. See also: Data for 2017/18 Data for 2016/17 and earlier Payments over £250 made by the London Fire Brigade* as part of the...,This dataset is for 2018/19 only. See also: Data for 2017/18 Data for 2016/17 and earlier Payments over £250 made by the London Fire Brigade* as part of the government and Mayor of London's transparency agenda. As of November 2012 the threshold for expenditure changed from £500 to £250 at request of the Mayor. The Local Government Transparency Code 2015 requires the data to indicate VAT for payments which cannot be recovered; there are no such payments for LFB as all VAT is recoverable. The Transparency Code also requires a 'merchant category' to be added to payment details. LFB has 'Proclass' data and this has been added to published data (from January 2015). Please note that approximately 75 per cent of LFB vendors currently have a Proclass classification and this may result in a small n,Public Safety,London Fire Brigade,https://data.london.gov.uk/dataset/e7xgj,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Monthly,CSV,UNKNOWN,2018-08 to 2018-08,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"finance, spending, LFB London Fire Brigade, transparency, transactions",snowflake,Medium,"Topics: crime-and-community-safety, transparency. Last updated: 2019-05-08."
LFB financial and performance reporting 2017/18,emqd5,"As part of his budget guidance for 2018/19, the Mayor requested that the LFEPA/LFB publish financial and performance monitoring for the 2017/18 year, and...","As part of his budget guidance for 2018/19, the Mayor requested that the LFEPA/LFB publish financial and performance monitoring for the 2017/18 year, and that this information should be available on our external website within 35 working days after each quarter end. The Mayor's budget guidance to LFEPA for 2018/19 can be found in a report to the LFEPA Resources Committee on 22 June 2017 ( Report FEP2733 ). Prior to governance changes on 1 April 2018, financial monitoring was reported quarterly to the former LFEPA Resources Committee with performance monitoring, against performance indicators reported six monthly to the Governance, Performance and Audit Committee (for service delivery indicators) and Resources Committee (back-office services indicators). LFEPA committee papers can be found ",Public Safety,London Fire Brigade,https://data.london.gov.uk/dataset/emqd5,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Quarterly,"DOCUMENT, PDF",UNKNOWN,2013-04 to 2018-03,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"finance, Financial reporting, LFEPA, LFB, london fire brigade",snowflake,Medium,"Topics: crime-and-community-safety, transparency. Last updated: 2018-11-21."
"Incidents attended by LFB, by type and borough",ep8qw,"London Fire Brigade (LFB) data covering all incidents attended by month back to January 2013, broken down by incident type: All fires attended - broken down...","London Fire Brigade (LFB) data covering all incidents attended by month back to January 2013, broken down by incident type: All fires attended - broken down by primary* and secondary fires Deliberate fires attended Dwelling & non-dwelling fires attended False alarms attended Road Traffic Accidents attended Vehicle fires attended - broken down by deliberate/accidental/unknown Open space fires attended - broken down by deliberate/accidental/unknown Rubbish fires attended - broken down by deliberate/accidental/unknown Shut-in-lifts attended Special services - non-emergency visits *Primary fires comprise of all fires attended by LFB in buildings, vehicles and outdoor structures, and fires involving casualties, and fires attended by five or more appliances. The statistics include some incidents",Public Safety,London Fire Brigade,https://data.london.gov.uk/dataset/ep8qw,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Monthly,CSV,UNKNOWN,UNKNOWN,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"attended, rescue, indicents, fire, casualties, lfb-performance, false-alarms, special-services, lfepa, lfb, safestats",snowflake,Medium,Topics: crime-and-community-safety. Last updated: 2018-11-20.
Perceptions of women in the fire service,2r434,"YouGov / Mayor of London Survey on women in the fire service and how this compares to the military, police and health service.","YouGov / Mayor of London Survey on women in the fire service and how this compares to the military, police and health service.",Public Safety,London Fire Brigade,https://data.london.gov.uk/dataset/2r434,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"women, LFB, fire and rescue service, FRS, LFC, YouGov",snowflake,Medium,"Topics: crime-and-community-safety, employment-and-skills, transparency. Last updated: 2018-08-21."
LFB payments over £250 - 2017/18,2gy61,This dataset is for 2017/18 only. See also: Data for 2016/17 and earlier Payments over £250 made by the London Fire Brigade* as part of the government and...,This dataset is for 2017/18 only. See also: Data for 2016/17 and earlier Payments over £250 made by the London Fire Brigade* as part of the government and Mayor of London's transparency agenda. As of November 2012 the threshold for expenditure changed from £500 to £250 at request of the Mayor. The Local Government Transparency Code 2015 requires the data to indicate VAT for payments which cannot be recovered; there are no such payments for LFB as all VAT is recoverable. The Transparency Code also requires a 'merchant category' to be added to payment details. LFB has 'Proclass' data and this has been added to published data (from January 2015). Please note that approximately 75 per cent of LFB vendors currently have a Proclass classification and this may result in a small number of payments,Public Safety,London Fire Brigade,https://data.london.gov.uk/dataset/2gy61,Creative Commons Attribution — http://www.opendefinition.org/licenses/cc-by,Monthly,CSV,UNKNOWN,2017-12 to 2018-03,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"finance, spending, transparency, transactions, LFB London Fire Brigade",snowflake,Medium,"Topics: crime-and-community-safety, transparency. Last updated: 2018-04-10."
