title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Planning Local Plan Data,2zjmn,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2zjmn,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,"GEOPACKAGE, HTML",UNKNOWN,UNKNOWN,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,planningconstraintsmap,snowflake,Medium,Topics: planning. Last updated: 2026-02-25.
Vinegar Yard S106 Agreement,29y01,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/29y01,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2026-02-02.
Vinegar Yard Public consultation 4 December 2025 to 17 January 2026,v8n1q,For more information visit the Vinegar Yard Public Hearing page.,For more information visit the Vinegar Yard Public Hearing page.,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/v8n1q,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2025-12-04.
Springfield Hospital Final Decision Notice & S106,2jy4d,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2jy4d,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2025-11-27.
Travis Perkins Baltic Wharf hearing documents,emryg,"Documents for the public hearing on planning application 24/03600/FULL, the Baltic Wharf site, Travis Perkins Building, 149-157 Harrow Road, W2 6NA. More...","Documents for the public hearing on planning application 24/03600/FULL, the Baltic Wharf site, Travis Perkins Building, 149-157 Harrow Road, W2 6NA. More details can be found at Travis Perkins, Baltic Wharf .",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/emryg,Other (Not Open),One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2025-11-24.
Travis Perkins Baltic Wharf additional documents,249jz,"Additional documents for the public hearing on planning application 24/03600/FULL, the Baltic Wharf site, Travis Perkins Building, 149-157 Harrow Road, W2...","Additional documents for the public hearing on planning application 24/03600/FULL, the Baltic Wharf site, Travis Perkins Building, 149-157 Harrow Road, W2 6NA. More details can be found at Travis Perkins, Baltic Wharf .",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/249jz,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2025-11-17.
4-8 Sedgemere Road EA Consultation Documents,v8n4q,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/v8n4q,UNKNOWN,One off,"DOCUMENT, PDF",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2025-10-10.
Opportunity Area Pen Portraits,emxwg,"To support the next London Plan, we have produced strategic summaries for London’s Opportunity Areas (‘Opportunity Area Pen Portraits’). We collected a...","To support the next London Plan, we have produced strategic summaries for London’s Opportunity Areas (‘Opportunity Area Pen Portraits’). We collected a series of data on delivery of homes, jobs, town centres and high streets, transport, land use and industrial land to assess local change at a strategic level, to better understand places in the OAs, and evaluate how they are performing against the expectations in the London Plan 2021. Further information on OA monitoring can be found here .",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/emxwg,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,PDF,UNKNOWN,UNKNOWN,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,Opportunity areas,snowflake,Medium,Topics: planning. Last updated: 2025-06-13.
7 Brannan Street Hearing Documents,20691,,UNKNOWN,Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/20691,UNKNOWN,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: planning. Last updated: 2025-05-30.
London Boroughs,e55pw,Official Ordnance Survey polygons showing Borough boundaries and reference code to link to national statistics.2018. Data is an extract from Ordnance Survey...,"Official Ordnance Survey polygons showing Borough boundaries and reference code to link to national statistics.2018. Data is an extract from Ordnance Survey Boundary-Line product which is a specialist 1:10 000 scale boundaries dataset. It contains all levels of electoral and administrative boundaries, from district, wards and civil parishes (or communities) up to parliamentary, assembly and European constituencies. The information is represented as vector digital data. The boundary information is updated twice a year, in May and October. The May release contains the boundaries that have become live in the first week of May, in the year of release. The October release contains the May boundaries plus additional information. Ordnance Survey Open Data - Contains public sector information lice",Real Estate,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e55pw,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Monthly,"GEOPACKAGE, HTML, PDF",UNKNOWN,UNKNOWN,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"unitary, LB, MapLondon",snowflake,Medium,Topics: planning. Last updated: 2025-05-19.
