title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
2021 census lsoa labour market,e76rk,,UNKNOWN,Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/e76rk,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"CSV, SPREADSHEET",UNKNOWN,UNKNOWN,Lower Super Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"employment, census, population",snowflake,Medium,"Topics: demographics, employment-and-skills. Last updated: 2023-07-27."
2021 census lsoa housing,emxpl,,UNKNOWN,Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/emxpl,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"CSV, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: demographics, housing. Last updated: 2023-07-25."
2021 census lsoa ethnicity language identity,2r7om,,UNKNOWN,Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/2r7om,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"CSV, SPREADSHEET",UNKNOWN,UNKNOWN,Lower Super Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"population, demography, census",snowflake,Medium,Topics: demographics. Last updated: 2023-07-24.
2021 lsoa qualifications health disability and care ,2964y,,UNKNOWN,Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/2964y,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"CSV, SPREADSHEET",UNKNOWN,UNKNOWN,Lower Super Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: demographics, education, health. Last updated: 2023-07-24."
2021 census LSOA demography and migration,2gj6n,,UNKNOWN,Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/2gj6n,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"CSV, SPREADSHEET",UNKNOWN,UNKNOWN,Lower Super Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"demography, population, census",snowflake,Medium,Topics: demographics. Last updated: 2023-07-24.
2021 census wards qualifications health disability and care,24636,,UNKNOWN,Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/24636,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"CSV, SPREADSHEET",UNKNOWN,UNKNOWN,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"population, census",snowflake,Medium,"Topics: demographics, employment-and-skills, health. Last updated: 2023-06-28."
2021 census wards housing,2r7gm,Data for 2011 and 2021 for wards in London,Data for 2011 and 2021 for wards in London,Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/2r7gm,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"CSV, SPREADSHEET",UNKNOWN,UNKNOWN,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"population, demography, housing",snowflake,Medium,"Topics: demographics, housing. Last updated: 2023-06-28."
2021 census wards ethnicity language identity religion,vqlo7,,UNKNOWN,Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/vqlo7,UNKNOWN,One off,"CSV, PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: demographics. Last updated: 2023-06-28.
2021 census wards demography and migration,vqlx7,,UNKNOWN,Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/vqlx7,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"CSV, PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"population, census, demography",snowflake,Medium,Topics: demographics. Last updated: 2023-06-28.
Comparison of available population estimates,2lwox,"At the April 2023 meeting of the Population Statistics User Group, the GLA Demography team presented an overview of currently available sources of...","At the April 2023 meeting of the Population Statistics User Group, the GLA Demography team presented an overview of currently available sources of population estimates for the previous decade, namely: The original ONS mid-year population estimates (including rolled-forward estimates for 2021) Experimental outputs from the ONS's Dynamic Population Model The modelled population backseries produced by the GLA to act as inputs to our 2021-based interim population projections The slides from the presentation are published here together with packages of comparison plots for all local authority districts and regions in England to allow users to easily view some of the key differences between the sources for their own areas. The plots also include comparisons of the Dynamic Population Model's prov",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2lwox,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"CSV, PDF, ZIP",UNKNOWN,UNKNOWN,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"population, demography, estimates",snowflake,Medium,Topics: demographics. Last updated: 2023-04-05.
Population projections documentation,em5mg,The GLA Interim 2021-based population projections (January 2023) comprise both trend-based variant projections and housing-led scenario projections. This...,The GLA Interim 2021-based population projections (January 2023) comprise both trend-based variant projections and housing-led scenario projections. This dataset contains the detailed methodology documentation for the model and is published alongside the population projections data to assist users in understanding the projections and identifying which set of projections is most appropriate for their needs. The projections themselves can be downloaded here: Population and Household Projections,Demographics,GLA Demography,https://data.london.gov.uk/dataset/em5mg,UNKNOWN,Annual,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: demographics. Last updated: 2023-01-27.
Mapping Digital Exclusion - supporting data,206m8,"Barnet, Brent, Kensington and Chelsea, Southwark and Westminster have come together with LOTI and the GLA to map digital exclusion across London. To use...","Barnet, Brent, Kensington and Chelsea, Southwark and Westminster have come together with LOTI and the GLA to map digital exclusion across London. To use data to enable design and target digital inclusions service To understand the specific needs of different demographic groups and where those needs are clustered To use collaboration to enhance our insight and pool our resources for the benefit of all digital inclusion practitioners in London The project has created a number of deliverables: London Digital Exclusion Map Story Map: Digital exclusion amongst older people London Digital Exclusion Personas Mapping Digital Exclusion in London: Toolkit A new story map has been developed to help organisations identify areas where services to help older people access digital services might be most ",Demographics,LOTI Digital Exclusion,https://data.london.gov.uk/dataset/206m8,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,GEOPACKAGE,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: demographics, employment-and-skills, income-poverty-welfare. Last updated: 2022-12-19."
Enable,2gjwn,"As part of our Enable project, we estimated the projected number of on-street disabled parking bays and Blue Badge holders in our licence areas by 2030....","As part of our Enable project, we estimated the projected number of on-street disabled parking bays and Blue Badge holders in our licence areas by 2030. This data is available at the Lower Layer Super Output Area (LSOA) level. We hope that this data will help local authorities and charge point operators plan for accessible transport provision for customers. More information on what we're doing for accessible transport can be found at UK Power Networks Accessible transport information hub and Project Enable Please note, the dataset contains estimations and are not true values.",Demographics,UK Power Networks,https://data.london.gov.uk/dataset/2gjwn,Creative Commons Attribution — http://www.opendefinition.org/licenses/cc-by,One off,HTML,UNKNOWN,UNKNOWN,100m Grid Squares,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"demography, transport, EV, Electric vehicle, blue badge, mobility",snowflake,Medium,"Topics: demographics, environment, income-poverty-welfare, planning, transport. Last updated: 2022-11-09."
"Understanding Londoners’ views on belonging, social isolation and fairness: evidence from The Survey of Londoners 2018-19",2ogqg,"This report builds on previous work, the headline findings from The Survey of Londoners 2018-19, with new evidence from in-depth research to understand the...","This report builds on previous work, the headline findings from The Survey of Londoners 2018-19, with new evidence from in-depth research to understand the drivers of three important social integration outcomes: belonging to London; social isolation; and perceptions of whether London is a fair city.",Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2ogqg,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,One off,PDF,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: demographics, income-poverty-welfare, young-people. Last updated: 2022-09-30."
