title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
2011 Census Technical,2z01p,Reports on data processing and data quality,Reports on data processing and data quality,Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/2z01p,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"census, response",snowflake,Medium,Topics: demographics. Last updated: 2016-01-22.
"Super Output Area Population (LSOA, MSOA), London",2g1zq,Lower and Middle Super Output Area populations by single year of age for both current and previous boundaries. Data for previous boundaries has been...,Lower and Middle Super Output Area populations by single year of age for both current and previous boundaries. Data for previous boundaries has been apportioned by the Greater London Authority. Areas that have merged were calculated using proportions from previous Mid-year population estimates (pre-revision) and applying it to the current estimates. Data downloads: Lower Super Output Areas (LSOA) - current LSOA boundaries (2011) (ZIPPED) 2001-2014 - previous LSOA boundaries (2001) (ZIPPED) 2001-2013 no longer updated Middle Super Output Areas (MSOA) - current MSOA boundaries (2011) 2002-2014 - previous MSOA boundaries (2001) 2001-2013 no longer updated The data is presented by sex and single year of age and also in a custom-age tool. Simply enter the age group required for males and female,Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2g1zq,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,"CSV, SPREADSHEET, ZIP",UNKNOWN,2001-06 to 2014-06,Lower Super Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"newham, kingston-upon-thames, hackney, lsoa01, redbridge, sutton, haringey, hammersmith-and-fulham, havering, msoa11, waltham-forest, custom, merton, bromley, croydon, harrow, bexley, lsoa11, islington, kensington-and-chelsea, camden, statistics, southwark, population, enfield, greenwich, demographics, gender, lambeth, city-of-london, lewisham, richmond-upon-thames, tower-hamlets, westminster, hounslow, hillingdon, brent, wandsworth, ealing, barnet, barking-and-dagenham, sya",snowflake,Medium,Topics: demographics. Last updated: 2015-11-26.
ONS 2012-based subnational population projections,2w9j3,This Update from the GLA Intelligence Unit analyses the ONS 2012-based subnational population projections (SNPP). It compares these projections to the GLA's...,This Update from the GLA Intelligence Unit analyses the ONS 2012-based subnational population projections (SNPP). It compares these projections to the GLA's 2013 round of trend-based population projections and previous ONS subnational population projections.,Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2w9j3,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"PDF, SPREADSHEET",UNKNOWN,2014-10 to 2014-10,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,subnational-population-projections-population-projections,snowflake,Medium,Topics: demographics. Last updated: 2015-11-19.
"Births by parents' country of birth, 2014",20px8,In August 2015 ONS released data on parents' country of birth for calendar year 2014. Update 11-2015 analyses the patterns in London for 2014 and where...,In August 2015 ONS released data on parents' country of birth for calendar year 2014. Update 11-2015 analyses the patterns in London for 2014 and where possible compares these to trends over the period 2001 to 2014. An accompanying Tableau visualisation tool has also been produced which focuses on births by mothers' country of birth from 2001 to 2014.,Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/20px8,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Borough,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"births, london, mothers, parents, fathers, 2014, borough",snowflake,Medium,Topics: demographics. Last updated: 2015-11-17.
2011 Census Housing,20og1,Reports and data on Housing.,Reports and data on Housing.,Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/20og1,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"PDF, SPREADSHEET, ZIP",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"census, overcrowding, tenure",snowflake,Medium,"Topics: demographics, housing. Last updated: 2015-11-03."
2011 Census Diversity,2n8m3,Reports and data on Diversity,Reports and data on Diversity,Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/2n8m3,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"PDF, SPREADSHEET, ZIP",UNKNOWN,UNKNOWN,Output Area,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"language, ethnicity, religion, national identity, passports, census, country of birth",snowflake,Medium,Topics: demographics. Last updated: 2015-11-03.
Detailed Ethnicity by Age & Sex Ward Tools  (2011 Census),2zw9q,A set of tools created by the Census Information Scheme that allows users to explore data from 2011 Census Commissioned Table CT0225: Age by ethnic group by...,"A set of tools created by the Census Information Scheme that allows users to explore data from 2011 Census Commissioned Table CT0225: Age by ethnic group by sex. The excel tool allows users to explore the data in four different ways: Top 10 Ethnic Groups By All Wards In Borough - filter table by borough, age and sex Age Comparison - filter by borough, ethnicity and sex Sex Comparison - filter by borough, ethnicity and age Top 30 Ethnic Groups By Age - Single Ward - filter by ward and sex Raw Data - All London data from Commissioned table CT0222 The tableau tool allows users to explore the distribution people born in a selected country using an interactive map.",Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/2zw9q,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"HTML, ZIP",UNKNOWN,UNKNOWN,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"wards, ethnic, visualisation, Census, census information scheme, ethnicity, BME, tableau, asian, black, viz, 2011 Census, ethnicities, ward, other, white, mixed, BAME, data",snowflake,Medium,Topics: demographics. Last updated: 2015-09-23.
ONS 2014 mid-year population estimates: London analysis,23nq3,This Update from the GLA Intelligence Unit analyses the ONS 2014 mid-year population estimates and associated components of change focussing on London and...,This Update from the GLA Intelligence Unit analyses the ONS 2014 mid-year population estimates and associated components of change focussing on London and comparing these to ONS and GLA population projections.,Demographics,Greater London Authority (GLA),https://data.london.gov.uk/dataset/23nq3,UNKNOWN,Annual,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Borough,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"international migration, population estimates, london, internal migration, components of change, natural change, population, deaths, births",snowflake,Medium,Topics: demographics. Last updated: 2015-07-06.
London and the Core Cities,20p58,A report using 2001 and 2011 census data to compare and contrast London with nine Core Cities in England. The dataset includes both the report (CIS2015-02)...,A report using 2001 and 2011 census data to compare and contrast London with nine Core Cities in England. The dataset includes both the report (CIS2015-02) and an Excel workbook containing the data and charts.,Demographics,Census Information Scheme,https://data.london.gov.uk/dataset/20p58,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"Devolution, Core Cities, Census",snowflake,Medium,"Topics: demographics, education, housing, planning, transport. Last updated: 2015-04-30."
"Workday Population by Sex and Age, Borough and Ward",2jx5l,"Census 2011 Workday Population by five year age band and sex, by country, region, local authority, and ward. From Census Table WD1101EW - Sex by Age...","Census 2011 Workday Population by five year age band and sex, by country, region, local authority, and ward. From Census Table WD1101EW - Sex by Age (Workday population) Workday population is All usual residents who are either in employment in the area, or not in employment but live there.",Demographics,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/2jx5l,Open Data Commons Attribution License — http://www.opendefinition.org/licenses/odc-by,Unknown,SPREADSHEET,UNKNOWN,2011-04 to 2011-04,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"country, estimates, resident, demographics, authority, region, outer, 2011 Census, commuters, daytime, countries, boroughs, district, inner, county, ward, population, united kingdom, borough",snowflake,Medium,Topics: demographics. Last updated: 2015-04-09.
