title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
"Local Authority Collected Waste Management, London",2o836,These datasets contain the annual results for local authority collected waste in London and England. Local authority collected waste statistics from the...,"These datasets contain the annual results for local authority collected waste in London and England. Local authority collected waste statistics from the quarterly reporting to WasteDataFlow. Data in this table shows Local Authority, London and England data. Information on the median cost of different types of waste management is also included. http://www.london.gov.uk/priorities/environment/publications/the-mayors-waste-management-strategies https://www.gov.uk/government/statistics/local-authority-collected-waste-for-england-quarterly-estimates http://www.wastedataflow.org/reports/default.aspx",Environment,"Department for Environment, Food and Rural Affairs",https://data.london.gov.uk/dataset/2o836,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,2006-04 to 2024-12,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"landfill, rubbish, waste, recycling",snowflake,Medium,Topics: environment. Last updated: 2026-02-25.
Waste Reduction and Recycling Plans (RRPs),2r801,London Local authorities have developed their waste Reduction and Recycling Plans (RRPs) setting out key actions for minimising waste and boosting recycling...,"London Local authorities have developed their waste Reduction and Recycling Plans (RRPs) setting out key actions for minimising waste and boosting recycling locally. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. To view individual borough RRPs, please click on the links below.",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2r801,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,"HTML, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"RRP, recycling, waste-recycling-plan, carbon-reduction",snowflake,Medium,Topics: environment. Last updated: 2026-01-16.
"Gas Consumption, Borough",29jo0,"Gas consumption - Sales by sector. Numbers broken down into: domestic consumers, commercial and industrial consumers, all consumers and sales per consumer....","Gas consumption - Sales by sector. Numbers broken down into: domestic consumers, commercial and industrial consumers, all consumers and sales per consumer. Power station usage is not included. Estimates of gas consumption at local authority levels using data at meter-point level from the re-structured gas distribution network. The methodology for collecting the data changed in 2004. The older series are based on the National Grid's postcode sales. Domestic includes customers with an annual consumption of 73,200 kWh or lower which will include some small industrial and commercial consumers. See more on the DECC website .",Environment,"Department for Business, Energy & Industrial Strategy (BEIS)",https://data.london.gov.uk/dataset/29jo0,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,"CSV, SPREADSHEET",UNKNOWN,2001-01 to 2024-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: environment. Last updated: 2026-01-14.
Greenwich Reduction and Recycling Plan,20419,This is the Reduction and Recycling Plan (RRP) for the Royal Borough of Greenwich. London Local authorities are developing their Reduction and Recycling...,This is the Reduction and Recycling Plan (RRP) for the Royal Borough of Greenwich. London Local authorities are developing their Reduction and Recycling Plans (RRPs) setting out key actions for cutting waste and boosting recycling for the period 2023 to 2026. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. Click here to navigate to other Boroughs' reduction and recycling plans.,Environment,Royal Borough of Greenwich (RRP),https://data.london.gov.uk/dataset/20419,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,DOCUMENT,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,RRP,snowflake,Medium,Topics: environment. Last updated: 2026-01-13.
Bexley Reduction and Recycling Plan,23jo7,This is the Reduction and Recycling Plan (RRP) for the London Borough of Bexley. London Local authorities are developing their Reduction and Recycling Plans...,This is the Reduction and Recycling Plan (RRP) for the London Borough of Bexley. London Local authorities are developing their Reduction and Recycling Plans (RRPs) setting out key actions for cutting waste and boosting recycling for the period 2023-2026. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. Click here to navigate to other Boroughs' reduction and recycling plans.,Environment,London Borough of Bexley (RRP),https://data.london.gov.uk/dataset/23jo7,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,DOCUMENT,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,RRP,snowflake,Medium,Topics: environment. Last updated: 2026-01-08.
Lewisham Reduction and Recycling Plan,ex4rm,This is the Reduction and Recycling Plan (RRP) for the London Borough of Lewisham. London Local authorities are developing their Reduction and Recycling...,This is the Reduction and Recycling Plan (RRP) for the London Borough of Lewisham. London Local authorities are developing their Reduction and Recycling Plans (RRPs) setting out key actions for cutting waste and boosting recycling for the period 2023 to 2026. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. Click here to navigate to other Boroughs' reduction and recycling plans.,Environment,London Borough of Lewisham (RRP),https://data.london.gov.uk/dataset/ex4rm,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,"DOCUMENT, PDF",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,RRP,snowflake,Medium,Topics: environment. Last updated: 2026-01-05.
Islington Reduction and Recycling Plan,em535,This is the Reduction and Recycling Plan (RRP) for the London Borough of Islington. London Local authorities are developing their Reduction and Recycling...,This is the Reduction and Recycling Plan (RRP) for the London Borough of Islington. London Local authorities are developing their Reduction and Recycling Plans (RRPs) setting out key actions for cutting waste and boosting recycling for the period 2023 to 2026. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. Click here to navigate to other Boroughs' reduction and recycling plans.,Environment,London Borough of Islington (RRP),https://data.london.gov.uk/dataset/em535,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,"DOCUMENT, PDF",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,RRP,snowflake,Medium,Topics: environment. Last updated: 2026-01-05.
Hackney Reduction and Recycling Plan,e5ndg,This is the Reduction and Recycling Plan (RRP) for the London Borough of Hackney. London Local authorities are developing their Reduction and Recycling...,This is the Reduction and Recycling Plan (RRP) for the London Borough of Hackney. London Local authorities are developing their Reduction and Recycling Plans (RRPs) setting out key actions for cutting waste and boosting recycling for the period 2023 to 2026. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. Click here to navigate to other Boroughs' reduction and recycling plans.,Environment,London Borough of Hackney (RRP),https://data.london.gov.uk/dataset/e5ndg,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,DOCUMENT,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,RRP,snowflake,Medium,Topics: environment. Last updated: 2026-01-05.
Richmond upon Thames Reduction and Recycling Plan,2y9nq,This is the Reduction and Recycling Plan (RRP) for the London Borough of Richmond upon Thames. London Local authorities are developing their Reduction and...,This is the Reduction and Recycling Plan (RRP) for the London Borough of Richmond upon Thames. London Local authorities are developing their Reduction and Recycling Plans (RRPs) setting out key actions for cutting waste and boosting recycling for the period 2023 to 2026. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. Click here to navigate to other Boroughs' reduction and recycling plans.,Environment,London Borough of Richmond upon Thames (RRP),https://data.london.gov.uk/dataset/2y9nq,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,DOCUMENT,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,RRP,snowflake,Medium,Topics: environment. Last updated: 2026-01-05.
Wandsworth Reduction and Recycling Plan,e5n70,This is the Reduction and Recycling Plan (RRP) for the London Borough of Wandsworth. London Local authorities are developing their Reduction and Recycling...,This is the Reduction and Recycling Plan (RRP) for the London Borough of Wandsworth. London Local authorities are developing their Reduction and Recycling Plans (RRPs) setting out key actions for cutting waste and boosting recycling for the period 2023 to 2026. The RRPs are used to drive and promote local activity that will also play an important role helping to achieve the Mayor’s London-wide targets to cut food waste by 50 per person and achieve 65 per cent municipal waste recycling by 2030. Click here to navigate to other Boroughs' reduction and recycling plans.,Environment,London Borough of Wandsworth (RRP),https://data.london.gov.uk/dataset/e5n70,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,DOCUMENT,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,RRP,snowflake,Medium,Topics: environment. Last updated: 2026-01-05.
