title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Designated Open Space,e195k,"Designated Open Space includes lands designated as Green Belt, Metropolitan Open Land (MOL) and other public open spaces. These lands receive strong...","Designated Open Space includes lands designated as Green Belt, Metropolitan Open Land (MOL) and other public open spaces. These lands receive strong protected against development and are a vital component of London’s infrastructure.The Green Belt is established to prevent urban sprawl and protect the natural environment. While the Green Belt separates the urban from the rural, the Metropolitan Open Land (MOL) is strategic open land within the urban area. The Green Belt and the MOL are given the same level of protection. Other public open spaces refer to any other designated open spaces with public value. The GIS files show the indicative boundaries, please contact the relevant London Borough to confirm accuracy. NOTE: The boundaries are based on Ordnance Survey mapping and the data is publ",Environment,Planning Constraints Map,https://data.london.gov.uk/dataset/e195k,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,"GEOPACKAGE, HTML",UNKNOWN,UNKNOWN,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"planningconstraintsmap, MapLondon",snowflake,Medium,"Topics: environment, housing, planning. Last updated: 2022-02-23."
Public attitudes and behaviour – GLA poll results February 2022 Retrofitting ,2k5wj,"Representative survey of Londoners, to understand awareness of and attitudes towards retrofitting. All figures, unless otherwise stated, are from YouGov...","Representative survey of Londoners, to understand awareness of and attitudes towards retrofitting. All figures, unless otherwise stated, are from YouGov Plc. Total sample size was 1122 adults. Fieldwork was undertaken between 31st January – 4th February 2022. The survey was carried out online. The figures have been weighted and are representative of all London adults (aged 18+).",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2k5wj,UNKNOWN,One off,SPREADSHEET,UNKNOWN,2022-01 to 2022-02,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: environment, housing. Last updated: 2022-02-22."
London Atmospheric Emissions Inventory (LAEI) 2016,2r48w,"The LAEI 2016 has been superseded. Click here for the full list of releases. Emissions estimates of key pollutants (NO x , PM 10 , PM 2.5 and CO 2 ) by...","The LAEI 2016 has been superseded. Click here for the full list of releases. Emissions estimates of key pollutants (NO x , PM 10 , PM 2.5 and CO 2 ) by source type are included for the base year 2016. Emissions for previous years 2010 and 2013 have also been recalculated, using the latest data sources (emission factors, activity data, ...) and methodology. Emissions projected forward to 2020, 2025, and 2030 will be available soon. The area covered by the LAEI includes Greater London (the 32 London boroughs and the City of London), as well as areas outside Greater London up to the M25 motorway. These emissions have been used to estimate ground level concentrations of key pollutants NO x , NO 2 , PM 10 and PM 2.5 across Greater London for year 2016, using an atmospheric dispersion model. Air",Environment,GLA and TFL Air Quality,https://data.london.gov.uk/dataset/2r48w,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,One off,"PDF, SPREADSHEET, ZIP",UNKNOWN,UNKNOWN,1km Grid Squares,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"laei, air pollution, nitrogen dioxide, particulate matter, no2, pm10, pm2.5, air quality, nox, co2, air quality, air pollutant emissions, London air quality, laei2016, london pollution, london emissions, london concentrations",snowflake,Medium,"Topics: environment, health. Last updated: 2021-12-17."
London Atmospheric Emissions Inventory (LAEI) 2013,exywx,"The LAEI 2013 has been superseded. Click here for the full list of releases. The LAEI 2013 was published in 2016. However, due to revised road transport...","The LAEI 2013 has been superseded. Click here for the full list of releases. The LAEI 2013 was published in 2016. However, due to revised road transport emission factors (COPERT 5) the data has been further updated in April 2017 (see 4.1 and 6.1) Estimates of key pollutants (NO x , PM 10 , PM 2.5 and CO 2 ) are included for the base year 2013 and projected forward to 2020, 2025, and 2030. Emissions for previous years 2008 and 2010 are also provided, to allow comparison with previous versions of the LAEI. The LAEI area covers the 32 London Boroughs and the City of London and up to the M25 motorway Due to the size of the LAEI database this dataset has been zipped and needs to be downloaded in several parts.",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/exywx,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,"PDF, SPREADSHEET, ZIP",UNKNOWN,2013-01 to 2013-12,1km Grid Squares,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"laei, air-pollution, nitrogen-dioxide, particulate-matter",snowflake,Medium,Topics: environment. Last updated: 2021-09-09.
Major Summer Heat Spots using Landsat-8 Thermal Satellite data,epoqw,Fine resolution satellite thermal data can be used as a basis for mapping the spatial distribution of urban surface temperatures and identifying urban...,"Fine resolution satellite thermal data can be used as a basis for mapping the spatial distribution of urban surface temperatures and identifying urban hotspots. This dataset has been produced from satellite-derived land surface temperature (LST) data for the Greater London Area by ARTi Analytics BV as part of EXTREMA Global portfolio of services and reveals the city’s major daytime summertime hotspots. Outline methodology For spatial resolutions coarser than 30 m it can be reasonably assumed that the urban LST hotspots coincide with the urban air temperature hotspots1. Hence, thermal satellite data can be used so as to identify intra-urban areas with elevated temperatures. To generate a dataset that presents the LST spatial distribution and the corresponding hotspots for GLA, a five-year (",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/epoqw,Creative Commons Non-Commercial (Any) — http://creativecommons.org/licenses/by-nc/2.0/,One off,"GEOPACKAGE, PDF",UNKNOWN,UNKNOWN,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,urban heat island,snowflake,Medium,Topics: environment. Last updated: 2021-03-17.
"Domestic Energy Efficiency Ratings, Borough",2ogyn,"Number of Domestic Energy Performance Certificates (EPC) lodged on the Register, in each Local Authority, by Energy Efficiency Rating (fuel cost) or...","Number of Domestic Energy Performance Certificates (EPC) lodged on the Register, in each Local Authority, by Energy Efficiency Rating (fuel cost) or Environmental Impact Rating (Carbon Dioxide emissions), in each Year/Quarter. Floor area data is broken down by property type. Type of property is broken down into Bungalow, House, Flat, or Maisonette. These tables show data from certificates lodged on the Energy Performance of Buildings (EPB) Registers since 2008, including average energy efficiency ratings, energy use, carbon dioxide emissions, fuel costs, average floor area sizes and numbers of certificates recorded. Data lodged on the EPB Registers record information about the certificates issued for buildings which have been newly constructed, sold or let since 2008. Data lodged on the EP",Environment,"Ministry of Housing, Communities & Local Government (MHCLG)",https://data.london.gov.uk/dataset/2ogyn,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Quarterly,SPREADSHEET,UNKNOWN,1996-01 to 2020-03,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"domestic, energy, co2, floorspace, ratings, economic-fairness",snowflake,Medium,Topics: environment. Last updated: 2020-11-11.
Potential Woodland Creation Sites in London's Green Belt,29xz0,"This map was created by the GLA in 2017 as a preliminary analysis of the potential for woodland creation in London’s Green Belt, which covers 35,000...","This map was created by the GLA in 2017 as a preliminary analysis of the potential for woodland creation in London’s Green Belt, which covers 35,000 hectares. The map shows land in London’s Green Belt which could have potential for woodland creation, described as, ‘plantable areas’, based on an assessment of land use data.",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/29xz0,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"HTML, PDF",UNKNOWN,UNKNOWN,Custom Polygons,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,Tree Canopy Cover,snowflake,Medium,"Topics: environment, planning. Last updated: 2020-10-30."
Tree Canopy Cover Prioritisation Tool,240rx,This is a new tool to help decision-makers choose which locations within London might be prioritised for tree planting. This tool presents the Curio Canopy...,"This is a new tool to help decision-makers choose which locations within London might be prioritised for tree planting. This tool presents the Curio Canopy – London Tree Canopy Cover map at ward scale [1] , alongside several other environmental and social datasets. There are multiple factors that influence both the existing variation in tree canopy cover across the capital, and the potential for increasing canopy cover, including population density, land use, differences in natural vegetation and existing habitats, soil type and topography. This tool is not a prescriptive guide to where canopy cover should be increased. It is designed as a tool to help decision-makers including local authorities, NGOs and funders, as well as Londoners, to identify where canopy cover is low, and where furth",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/240rx,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,"DOCUMENT, PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: environment, planning. Last updated: 2020-10-30."
Curio Canopy - London Tree Canopy Cover,2koz8,A high resolution map of tree canopy cover for Greater London was produced from aerial imagery using machine learning techniques. The map was produced by...,"A high resolution map of tree canopy cover for Greater London was produced from aerial imagery using machine learning techniques. The map was produced by Breadboard Labs in collaboration with the Greater London Authority as part of a Breadboard Lab’s European Space Agency funded project, Curio Canopy . The algorithms and machine learning based techniques used to produce the canopy map were developed using Google Earth Engine which was also leveraged to perform the processing needed to create a pan-London high resolution (25 cm per pixel) tree canopy data. Full details of the methodology are documented here . Final canopy layers have been made available to download below in a geospatial format ( KML ). The pan-London high resolution canopy layer has also been aggregated to: hexagon grid, Lo",Environment,Breadboard Labs,https://data.london.gov.uk/dataset/2koz8,Creative Commons Attribution Share-Alike — http://www.opendefinition.org/licenses/cc-by-sa,One off,"CSV, PDF, ZIP",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: environment. Last updated: 2020-03-12.
Modelling the long-term health impacts of air pollution in London,23jmd,This study estimates the long-term health impacts of exposure to air pollution in London from 2016 to 2050. The study finds that by 2050 policies in the...,"This study estimates the long-term health impacts of exposure to air pollution in London from 2016 to 2050. The study finds that by 2050 policies in the London Environment Strategy (including the central London Ultra Low Emission Zone and expansion to the North and South circular roads) will result in: almost 300,000 Londoners avoiding new diseases attributable to air pollution, such as coronary heart disease, lung cancer and dementia. This is a reduction of around one in every four air pollution related diseases a cost saving to London’s NHS and social care system of around £5 billion one million fewer air pollution related hospital admissions in London You can read the full report here: https://www.london.gov.uk/what-we-do/environment/pollution-and-air-quality/modelling-long-term-health-",Environment,Greater London Authority (GLA),https://data.london.gov.uk/dataset/23jmd,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"air pollution, nitrogen dioxide, particulate matter, no2, pm10, pm2.5, air quality, air pollutant, emissions, London air quality, london pollution, london emissions, london concentrations",snowflake,Medium,"Topics: environment, health. Last updated: 2020-02-25."
