title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
GLA Code of Statistics,2ko33,This timetable shows the advance publication dates of statistics published by the GLA Group under voluntary application of the UK Statistics Authority Code...,This timetable shows the advance publication dates of statistics published by the GLA Group under voluntary application of the UK Statistics Authority Code of Practice. List of GLA Group Statistics This document lists statistics published by the GLA Group under voluntary application of the UK Statistics Authority Code of Practice. Advanced Publication Timetable This timetable shows the advance publication dates of statistics published by the GLA Group under voluntary application of the UK Statistics Authority Code of Practice.,Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2ko33,UNKNOWN,Monthly,"DOCUMENT, PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transparency. Last updated: 2026-01-28.
GLA Poll Results 2025,2r761,"The GLA undertakes regular polling of Londoners' views. The results from these polls appear on this page, if interested in other years' data click here....","The GLA undertakes regular polling of Londoners' views. The results from these polls appear on this page, if interested in other years' data click here. January 2025 - GLA/YouGov poll results Link to tables (ODS) January 2025 Ad Hoc - GLA/YouGov poll results Link to tables (ODS) February 2025 - GLA/YouGov poll results Link to tables (ODS) March 2025 - GLA/YouGov poll results Link to tables (ODS) April 2025 - GLA/YouGov poll results Link to tables (ODS) May 2025 - GLA/YouGov poll results Link to tables (ODS) June 2025 - GLA/YouGov poll results Link to tables (ODS) July 2025 - GLA/YouGov poll results Link to tables (ODS) August 2025 - GLA/YouGov poll results Link to tables (ODS) September 2025 - GLA/YouGov poll results Link to tables (ODS) October 2025 - GLA/YouGov poll results Link to table",Other,GLA Opinion Research,https://data.london.gov.uk/dataset/2r761,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transparency. Last updated: 2026-01-14.
GLA Poll Results 2023,e16p8,"The GLA undertakes regular polling of Londoners' views. The results from these polls appear on this page, if interested in other years data click here....","The GLA undertakes regular polling of Londoners' views. The results from these polls appear on this page, if interested in other years data click here. January 2023 - GLA/YouGov poll results Link to excel tables (XLS) February 2023 - GLA/YouGov poll results Link to excel tables (XLS) March 2023 - GLA/YouGov adhoc poll results Link to excel tables (XLS) March 2023 - GLA/YouGov poll results Link to excel tables (XLS) April 2023 - GLA/YouGov poll results Link to excel tables (XLS) May 2023 - GLA/YouGov poll results Link to excel tables (XLS) June 2023 - GLA/YouGov poll results Link to excel tables (XLS) July 2023 - GLA/YouGov poll results Link to excel tables (XLS) August 2023 - GLA/YouGov poll results Link to excel tables (XLS) September 2023 - GLA/YouGov poll results Link to excel tables (X",Other,GLA Opinion Research,https://data.london.gov.uk/dataset/e16p8,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transparency. Last updated: 2025-11-26.
GLA Poll Results 2024,vd4j5,"The GLA undertakes regular polling of Londoners' views. The results from these polls appear on this page, if interested in other years' data click here....","The GLA undertakes regular polling of Londoners' views. The results from these polls appear on this page, if interested in other years' data click here. January 2024 - GLA/YouGov poll results Link to excel tables (XLS) February 2024 - GLA/YouGov poll results Link to excel tables (XLS) March 2024 - GLA/YouGov poll results Link to excel tables (XLS) April 2024 - GLA/YouGov poll results Link to excel tables (XLS) May 2024 - GLA/YouGov poll results Link to excel tables (XLS) June 2024 - GLA/YouGov poll results Link to excel tables (XLS) July 2024 - GLA/YouGov poll results Link to excel tables (XLS) August 2024 - GLA/YouGov poll results Link to excel tables (XLS) September 2024 - GLA/YouGov poll results Link to excel tables (XLS) October 2024 - GLA/YouGov poll results Link to excel tables (XLS)",Other,GLA Opinion Research,https://data.london.gov.uk/dataset/vd4j5,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transparency. Last updated: 2025-11-26.
Interruptions Incentive Scheme,2nm53,The dataset provides detailed information about UK Power Networks' unplanned fault reporting under the Ofgem Interruptions Incentive Scheme (IIS). It...,The dataset provides detailed information about UK Power Networks' unplanned fault reporting under the Ofgem Interruptions Incentive Scheme (IIS). It includes key characteristics such as: Date/time fault start/end Number of customers affected Restoration stages Cause and main equipment involved Status of fault in terms of its exclusion from the IIS scheme due to it being a one-off /severe weather fault The upstream primary substation to the fault More information about the IIS can be found on Ofgem's website or this document: RIIO-ED2 Regulatory Instructions and Guidance – Interruptions,Other,UK Power Networks,https://data.london.gov.uk/dataset/2nm53,UNKNOWN,Annual,HTML,UNKNOWN,UNKNOWN,Other,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: transparency, planning, demographics, transport, housing, environment, business-and-economy. Last updated: 2025-11-21."
GLA Poll results for press releases and public statistics,206z6,The GLA undertakes regular polling of Londoners' views. This page provides the supporting evidence from the GLA polls used in responding to questions to the...,The GLA undertakes regular polling of Londoners' views. This page provides the supporting evidence from the GLA polls used in responding to questions to the Mayor.,Other,GLA Opinion Research,https://data.london.gov.uk/dataset/206z6,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,One off,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transparency. Last updated: 2025-04-24.
Violence Reduction Unit,vql36,"The Royal Docks Team is a multi-disciplinary team that brings together officers from across the Greater London Authority, the London Borough of Newham and...","The Royal Docks Team is a multi-disciplinary team that brings together officers from across the Greater London Authority, the London Borough of Newham and the London Economic Action Partnership. Home to London’s only Enterprise Zone, the Royal Docks is one of the most significant regeneration projects in the UK. The team was established in 2017 to help deliver the cohesive transformation of the Royal Docks into a vibrant, mixed-use destination with culture and community at its heart at Wormwood Scrubs.",Other,Violence Reduction Unit  ,https://data.london.gov.uk/dataset/vql36,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Quarterly,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transparency. Last updated: 2025-02-05.
Borough Council Election Results 2022,e16o8,"With the aim of making the democratic process as transparent as possible to the London electorate, this report includes a great deal of detail on every...","With the aim of making the democratic process as transparent as possible to the London electorate, this report includes a great deal of detail on every aspect of the 2022 London Borough council elections. No other single volume presents the full results and election statistics from the 32 London boroughs enabling the reader to analyse and compare the results across London in one place. The report presents data for every candidate in every ward (excluding the City of London which operates on a different electoral model). Summaries are provided in the form of maps and tables, and to make comparisons easier, they mostly match those included in the 2018 report. A commentary of the results, written by Professor Tony Travers of the London School of Economics, has been included to give readers an",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e16o8,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,One off,"PDF, SPREADSHEET",UNKNOWN,2022-05 to 2022-05,Ward,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"voting, elections, party, poll, turnout, ward, labour, conservative, liberal democrat, green",snowflake,Medium,Topics: transparency. Last updated: 2024-10-18.
GLA Poll Results 2022,2jygl,"The GLA undertakes regular polling of Londoners' views. The results from these polls appear on this page, if interested in other years data click here.","The GLA undertakes regular polling of Londoners' views. The results from these polls appear on this page, if interested in other years data click here.",Other,GLA Opinion Research,https://data.london.gov.uk/dataset/2jygl,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transparency. Last updated: 2024-05-01.
Royal Docks Grant Data,2zj4k,"The Royal Docks Team is a multi-disciplinary team that brings together officers from across the Greater London Authority, the London Borough of Newham and...","The Royal Docks Team is a multi-disciplinary team that brings together officers from across the Greater London Authority, the London Borough of Newham and the London Economic Action Partnership. Home to London’s only Enterprise Zone, the Royal Docks is one of the most significant regeneration projects in the UK. The team was established in 2017 to help deliver the cohesive transformation of the Royal Docks into a vibrant, mixed-use destination with culture and community at its heart.",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2zj4k,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Quarterly,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transparency. Last updated: 2024-02-23.
LLDC Senior Staff Salaries,23nyd,"The LLDC publishes staff salaries above £50,000 and the directorate budget for the budget holder. https://www.queenelizabetholympicpark.co.uk/node/1233","The LLDC publishes staff salaries above £50,000 and the directorate budget for the budget holder. https://www.queenelizabetholympicpark.co.uk/node/1233",Other,London Legacy Development Corporation,https://data.london.gov.uk/dataset/23nyd,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,HTML,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transparency. Last updated: 2023-09-27.
LLDC Gender Pay Gap Report,emq7l,The LLDC has published it’s Gender Pay Audit report. https://www.queenelizabetholympicpark.co.uk/node/1233,The LLDC has published it’s Gender Pay Audit report. https://www.queenelizabetholympicpark.co.uk/node/1233,Other,London Legacy Development Corporation,https://data.london.gov.uk/dataset/emq7l,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,HTML,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transparency. Last updated: 2023-09-27.
GLA Poll Results 2020,e75gj,"The GLA undertakes regular polling of Londoners' views. The results from these polls appear on this page, if interested in other years data click here....","The GLA undertakes regular polling of Londoners' views. The results from these polls appear on this page, if interested in other years data click here. January 2020 - GLA/YouGov poll results Link to PDF of topline (PDF) Link to excel tables (XLS) February 2020 - GLA/YouGov poll results Link to PDF of topline (PDF) Link to excel tables (XLS) March 2020 - GLA/YouGov poll results Link to PDF of topline (PDF) Link to excel tables (XLS) April 2020 - GLA/YouGov poll results Link to PDF of topline (PDF) Link to excel tables (XLS) April 2020 – GLA/YouGov London Business COVID-19 impact poll results Link to excel tables (XLS ) May 2020 - GLA/YouGov poll results Link to PDF of topline (PDF) Link to excel tables (XLS) June 2020 - GLA/YouGov poll results Link to PDF of topline (PDF) Link to excel tabl",Other,GLA Opinion Research,https://data.london.gov.uk/dataset/e75gj,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Unknown,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: transparency. Last updated: 2022-07-19.
