title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
Low voltage Distribution Network Options Assessment,ex9or,"This dataset is a low voltage subset of the full DNOA dataset. The DNOA output shows future network constraints, the recommended solution, and the current...","This dataset is a low voltage subset of the full DNOA dataset. The DNOA output shows future network constraints, the recommended solution, and the current status in the solution progress. It indicates when, where, and at what volume flexibility services will be required in the next few years. Note: Due to the differences in the publication date of databases such as the LTDS, DFES NSHR, and the DNOA, there can be differences in published data. You can find out more information about our methodology here: Distribution Network Options Assessment (DNOA) (ukpowernetworks.co.uk)",Other,UK Power Networks,https://data.london.gov.uk/dataset/ex9or,Creative Commons Attribution — http://www.opendefinition.org/licenses/cc-by,Annual,HTML,UNKNOWN,UNKNOWN,Point Location,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"power, electricity, upgrade",snowflake,Medium,"Topics: business-and-economy, championing-london, planning, transparency. Last updated: 2025-02-26."
Proposed streetworks,2w4xy,This dataset contains details of our proposed street and roadwork permit applications taking place on the highway within UK Power Networks' footprint.,This dataset contains details of our proposed street and roadwork permit applications taking place on the highway within UK Power Networks' footprint.,Other,UK Power Networks,https://data.london.gov.uk/dataset/2w4xy,Creative Commons Attribution — http://www.opendefinition.org/licenses/cc-by,Daily,HTML,UNKNOWN,UNKNOWN,Point Location,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"streetworks, electricity, power, traffic management",snowflake,Medium,"Topics: business-and-economy, championing-london, planning, transparency. Last updated: 2025-02-26."
Open streetworks,e56xw,This dataset contains details of open street and roadworks permits and private activities taking place on the highway or on private land within the UK Power...,"This dataset contains details of open street and roadworks permits and private activities taking place on the highway or on private land within the UK Power Networks footprint. See what work we are doing, where and when you can expect us to finish.",Other,UK Power Networks,https://data.london.gov.uk/dataset/e56xw,Creative Commons Attribution — http://www.opendefinition.org/licenses/cc-by,Daily,HTML,UNKNOWN,UNKNOWN,Point Location,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"streetworks, power, electricity, traffic management",snowflake,Medium,"Topics: business-and-economy, championing-london, planning, transport. Last updated: 2025-02-26."
Long-term sickness and the London labour market,2ypzw,Post-pandemic concerns about rising rates of long-term sickness among working-age people have been recognised across the UK. But how severe is this issue in...,"Post-pandemic concerns about rising rates of long-term sickness among working-age people have been recognised across the UK. But how severe is this issue in London and who is most affected? GLA Economics has published a new working paper that provides up-to-date analysis and data with key findings including: London faces a long-term sickness challenge. 920,000, or 15%, of working-age Londoners, have a long-term health condition limiting the type or amount of work they can do. One-in-10 employed Londoners report a health condition, leading to around 1 million of work hours lost through sickness absences annually. Economic inactivity resulting from long-term sickness has grown in London since the pandemic – but much more slowly than in the rest of the UK. The rise of mental health issues amo",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2ypzw,UNKNOWN,One off,"PDF, SPREADSHEET",UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"employment, health, long-term sickness, mental health, economically inactive, long-term health condition (LHC), work-limiting health condition (WLHC), labour market, part-time work, self employment, demographics, health conditions, ethnic minorities",snowflake,Medium,"Topics: business-and-economy, employment-and-skills, health. Last updated: 2025-02-25."
GLA Economics Labour Market Analysis,2060j,This data can now be found at https://data.london.gov.uk/dataset/gla-economics-labour-market-update,This data can now be found at https://data.london.gov.uk/dataset/gla-economics-labour-market-update,Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2060j,UNKNOWN,Unknown,UNKNOWN,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,"Topics: business-and-economy, covid-19, employment-and-skills. Last updated: 2025-02-20."
Historical Census Tables,e5mlg,An Excel workbook containing tables of census data for a range of indicators going back to 1961 where possible. Two versions are offered: the legacy '2011'...,"An Excel workbook containing tables of census data for a range of indicators going back to 1961 where possible. Two versions are offered: the legacy '2011' workbook with data up to 2011, and a '2021' workbook updated to 2021. The 2021 update is a work in progress.",Other,Census Information Scheme,https://data.london.gov.uk/dataset/e5mlg,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,1961-01 to 2021-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"census, 1981, demograpahy, housing, 2001, 1991, 2011-census, 1961, migration, 1971, country-of-birth, borough-economic",snowflake,Medium,"Topics: business-and-economy, demographics, housing. Last updated: 2024-12-24."
"Business Demographics and Survival Rates, Borough",ep8ny,"Data on enterprise births, deaths, active enterprises and survival rates across boroughs. Data includes: the most recent annual figures for enterprise...","Data on enterprise births, deaths, active enterprises and survival rates across boroughs. Data includes: the most recent annual figures for enterprise births and deaths a time series of the number of births and deaths of entrprises together with a percentage of births and deaths to active enterprises in a given year a time series of the number of active enterprises. survival rates of enterprises for up to 5 years after birth Notes and definitions: The starting point for business demography is the concept of a population of active businesses in a reference year (t). These are defined as businesses that had either turnover or employment at any time during the reference period. A birth is identified as a business that was present in year t, but did not exist in year t-1 or t-2. Births are ide",Other,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/ep8ny,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Annual,"CSV, SPREADSHEET",UNKNOWN,2002-01 to 2023-12,Local Authority,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"start-ups, demography, survival, enterprise, enterprise-birth, start-up, active-enterprise, economy, enterprise-death, business, start, borough-economic",snowflake,Medium,Topics: business-and-economy. Last updated: 2024-12-09.
Income Inequality,2nl3n,Ratio of household equivalised income of the top 10 per cent of households to the income of the bottom 10 per cent of households. Ratio calculated using...,Ratio of household equivalised income of the top 10 per cent of households to the income of the bottom 10 per cent of households. Ratio calculated using weekly household income adjusted to take account of differences in numbers and ages of residents. This dataset is one of the Greater London Authority's measures of Economic Fairness. Click here to find out more. This dataset is one of the Greater London Authority's measures of Economic Development strategy. Click here to find out more.,Other,Department for Work and Pensions,https://data.london.gov.uk/dataset/2nl3n,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,"CSV, SPREADSHEET",UNKNOWN,2008-04 to 2023-03,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,economic-fairness,snowflake,Medium,"Topics: business-and-economy, income-poverty-welfare. Last updated: 2024-11-07."
Workers on Zero Hours Contracts,24yox,Number and percent of London residents in employment on zero-hours contracts. This dataset is one of the Greater London Authority's measures of Economic...,Number and percent of London residents in employment on zero-hours contracts. This dataset is one of the Greater London Authority's measures of Economic Fairness. Click here to find out more.,Other,Office for National Statistics (ONS),https://data.london.gov.uk/dataset/24yox,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,SPREADSHEET,UNKNOWN,2010-10 to 2024-03,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,economic-fairness,snowflake,Medium,"Topics: business-and-economy, employment-and-skills. Last updated: 2024-07-25."
Ethnicity Pay Gaps in London,29zmy,This dataset contains ethnicity pay gap figures for all employees in London. The pay gap figures for GLA group organisations can be found on their...,"This dataset contains ethnicity pay gap figures for all employees in London. The pay gap figures for GLA group organisations can be found on their respective websites. The ethnicity pay gap is the difference in the average hourly wage of White employees and employees of other ethnic groups across a workforce. If Black, Asian or minority ethnic employees do more of the less well paid jobs within an organisation than White employees, the ethnicity pay gap is usually bigger. This dataset is one of the Greater London Authority's measures of Economic Fairness. Click here to find out more.",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/29zmy,UK Open Government Licence (OGL v3) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,Annual,SPREADSHEET,UNKNOWN,2014-01 to 2022-12,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,economic-fairness,snowflake,Medium,"Topics: business-and-economy, employment-and-skills, transparency. Last updated: 2024-07-12."
