title,slug,short_description,long_description,category,provider,source_url,licence,update_frequency,format,record_count,date_coverage,geographic_coverage,access_method,schema_fields,sample_rows,tags,access_type,priority,notes
A Fairer London: The Living Wage in London,em8ry,Since 2006 the GLA Group has been implementing the London Living Wage (LLW).The Group continues to include the LLW as a requirement for contracts that are...,"Since 2006 the GLA Group has been implementing the London Living Wage (LLW).The Group continues to include the LLW as a requirement for contracts that are let or renewed. We calculate the Living Wage by a combination of two approaches. The first, developed by the Family Budget Unit (FBU), estimates the costs of a ‘Low Cost but Acceptable’ (LCA) budget for a selection of households and calculates the wage required to meet these costs. This is termed the “Basic Living Costs” approach. The second – the “Income Distribution” approach – simply identifies the median income for London (appropriately weighted for 11 household types) and then takes 60 per cent of it. The Mayor continues to lobby national Government to adopt the London Living Wage across Whitehall. All annual living wage reports, ti",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/em8ry,Creative Commons Attribution — http://www.opendefinition.org/licenses/cc-by,Annual,HTML,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"economics, glae, living-wage",snowflake,Medium,"Topics: business-and-economy, transparency. Last updated: 2015-11-02."
London's exports estimates (2015),20p38,"GLA Economics estimates of London's exports by sector over time based on the UK level service exports from the Pink Book 2014, HM Revenue and Customs (HMRC)...","GLA Economics estimates of London's exports by sector over time based on the UK level service exports from the Pink Book 2014, HM Revenue and Customs (HMRC) goods exports and GLA Economics modelling. Additional data sources to inform GLA Economics modelling include 'GVA per Workforce Job in London and the UK' and the 'London Business Survey 2014'.",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/20p38,UNKNOWN,Unknown,"PDF, SPREADSHEET",UNKNOWN,2003-01 to 2013-12,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"exports, london, goods, UK, services",snowflake,Medium,"Topics: business-and-economy, championing-london. Last updated: 2015-08-20."
GVA per workforce job in London and the UK,vd6ll,"GLA Economics calculations of GVA per workforce job, by Section and Division of the UK Standard Industrial Classification 2007 (SIC07), for London and UK,...","GLA Economics calculations of GVA per workforce job, by Section and Division of the UK Standard Industrial Classification 2007 (SIC07), for London and UK, attributable to the activities of the workforce. Regional data on GVA per Workforce Job by sector is also provided.",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/vd6ll,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,"UK, Sectors, Standard Industrial Classification, SIC07, GVA, Workforce, Gross Value Added, London",snowflake,Medium,Topics: business-and-economy. Last updated: 2015-02-25.
London Business Survey 2014 - Business Profile,2l8rg,"The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and...","The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and the GLA. The survey collected information from a representative sample of private sector businesses in London in May-July 2014. This dataset contains information on the profile of London businesses corresponding with Section 1 of the London Business Survey 2014: Main Findings report. Information is provided on: The country or region of business ownership of London businesses UK versus foreign ownership of London businesses What London businesses provide: goods, services and intellectual property The types of customers of London businesses The age of London businesses, including the numbers of start-ups As with any survey, the 2014 LBS is",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2l8rg,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2014-11-10.
London Business Survey 2014 - London as a place to do business,vq8jl,"The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and...","The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and the GLA. The survey collected information from a representative sample of private sector businesses in London in May-July 2014. This dataset contains information on London as a business location and the factors affecting businesses corresponding with Section 2 of the London Business Survey 2014: Main Findings report. Information is provided on: How businesses rate London as a place to do business for a range of factors including: transport infrastructure, digital and communications infrastructure, affordable workspace, the cost of housing and staff with the appropriate skills The expected impact on the business of leaving the EU (but not",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/vq8jl,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2014-11-10.
London Business Survey 2014 - The workforce,2z0qp,"The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and...","The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and the GLA. The survey collected information from a representative sample of private sector businesses in London in May-July 2014. This dataset contains information on London’s private sector workforce and recruitment by London businesses corresponding with Section 3 of the London Business Survey 2014: Main Findings report. Information is provided on: The number of employees working in London businesses by gender The change in the number of employees compared to 12 months ago, and the outlook for the next 12 months Reasons for a rise or fall in the number of employees Recruitment, including whether London businesses have recruited via Job C",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2z0qp,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2014-11-10.
London Business Survey 2014 - Business performance and outlook,2o89g,"The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and...","The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and the GLA. The survey collected information from a representative sample of private sector businesses in London in May-July 2014. This dataset contains information on the performance and outlook of London businesses corresponding with Section 4 of the London Business Survey 2014: Main Findings report. Information is provided on: The turnover of London businesses The change in turnover compared to 12 months ago Whether London businesses are planning to grow Expectations on the economic outlook for London and London businesses As with any survey, the 2014 LBS is based on a sample and as such is subject to variability in the results. Care sho",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2o89g,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2014-11-10.
London Business Survey 2014 - International trade,expop,"The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and...","The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and the GLA. The survey collected information from a representative sample of private sector businesses in London in May-July 2014. This dataset contains information on the sales and purchases, and exporting and importing behaviour of London businesses corresponding with Section 5 of the London Business Survey 2014: Main Findings report. Information is provided on: The value of goods and service traded London businesses with sales to London, the rest of the UK, elsewhere in Europe and the rest of the world London businesses with purchases from London, the rest of the UK, elsewhere in Europe and the rest of the world The average proportion of",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/expop,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2014-11-10.
London Business Survey 2014 - Business support for SMEs,2w9xz,"The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and...","The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and the GLA. The survey collected information from a representative sample of private sector businesses in London in May-July 2014. This dataset contains information on London businesses’ awareness and experience of business support available to SMEs corresponding with Section 6 of the London Business Survey 2014: Main Findings report. Information is provided on: The sources of external advice used by London businesses The topics on which external advice is sought by London businesses Business awareness and use of incubator, accelerator and co-working spaces As with any survey, the 2014 LBS is based on a sample and as such is subject to vari",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/2w9xz,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2014-11-10.
London Business Survey 2014 - Access to finance,e5mx7,"The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and...","The 2014 London Business Survey (LBS) is an innovative survey designed by the Office for National Statistics, on behalf of the London Enterprise Panel and the GLA. The survey collected information from a representative sample of private sector businesses in London in May-July 2014. This dataset contains information on London businesses’ awareness and experience of business support available to SMEs corresponding with Section 6 of the London Business Survey 2014: Main Findings report. Information is provided on: The sources of external advice used by London businesses The topics on which external advice is sought by London businesses Business awareness and use of incubator, accelerator and co-working spaces As with any survey, the 2014 LBS is based on a sample and as such is subject to vari",Other,Greater London Authority (GLA),https://data.london.gov.uk/dataset/e5mx7,UK Open Government Licence (OGL v2) — http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,Unknown,SPREADSHEET,UNKNOWN,UNKNOWN,Greater London,Free download,UNKNOWN — requires accessing dataset page directly,UNKNOWN — requires accessing dataset page directly,,snowflake,Medium,Topics: business-and-economy. Last updated: 2014-11-10.
